,trace,Adduser,Hydra_FTP,Hydra_SSH,Java_Meterpreter,Meterpreter,Web_Shell
1056,265 168 168 3 168 265 168 43 265 43 3 168 168 340 3 265 168 265 265 168 168 3 168 265 43 265 168 265 168 265 168 265 3 265 3 43 3 265 43 168 168 168 168 265 43 3 265 43 43 3 168 265 43 3 265 43 168 265 168 3 168 265 3 43 3 265 43 168 265 265 43 168 3 168 265 43 3 265 43 168 265 43 168 265 43 3 3 168 265 265 43 3 265 168 168 265 3 168 265 43 3 265 43 3 265 168 265 43 3 265 43 168 168 265 265 43 168 265 168 265 43 3 265 43 168 168 265 43 3 265 43 3 3 3 168 265 43 3 265 168 168 3 3 168 265 43 3 265 43 265 43 168 3 265 43 168 168 265 43 3 168 265 43 43 3 265 43 168 265 43 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 43 168 168 168 43 168 168 168 168 265 43 3 168 265 43 265 265 265 168 265 265 168 265 168 265 43 3 168 265 168 265 3 265 3 168 3 168 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 3 168 168 265 43 168 265 265 168 168 265 43 3 265 43 265 43 168 168 168 168 168 265 168 265 168 168 265 43 3 265 43 195 168 265 43 3 265 43 3 265 265 3 265 3 3 265 43 265 3 3 265 43 265 168 265 43 3 265 43 168 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 340 340 3 265 43 168 265 43 3 265 168 168 168 3 3 168 168 168 265 43 3 265 43 3 265 43 168 265 168 265 43 3 265 43 3 265 265 265 265 168 168 168 265 43 3 265 43 265 168 265 168 265 43 3 265 43 195 3 168 168 265 43 168 168 168 265 168 168 265 43 3 265 43 168 265 43 3 265 43 168 168 265 43 3 168 265 43 3 265 43 168 168 3 168 265 43 168 3 265 3 265 168 168 265 43 3 265 43 168 265 265 168 3 168 168 265 43 3 3 168 168 168 168 168 168 265 43 3 265 43 168 265 43 3 265 43 168 43 43 43 168 265 265 43 3 168 168 168 265 43 3 265 43 265 265 265 168 168 168 265 43 3 265 43 265 168 265 3 3 265 43 168 265 43 3 265 43 168 168 265 43 3 265 43 265 168 168 168 168 168 265 43 3 168 265 43 3 265 168 265 43 3 265 265 168 265 43 168 168 265 43 3 265 168 265 43 3 265 43 168 265 340 265 3 265 43 168 3 265 43 265 265 43 265 43 168 265 43 3 168 265 43 3 265 43 168 168 168 168 265 43 3 265 43 195 340 168 265 43 3 168 265 43 3 265 43 3 168 168 168 168 265 43 3 3 265 43 168 265 168 168 265 43 3 265 43 168 265 3 265 168 265 43 3 265 43 168 265 43 195 340 340 3 265 43 168 265 43 3 265 43 168 168 265 43 3 265 168 265 43 3 265 43 168 265 43 3 265 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 3 168 265 43 265 168 265 43 3 265 43 168 265 43 3 168 265 168 265 43 3 168 265 43 3 265 43 3 265 3 265 43 168 265 43 168 168 265 43 3 265 43 265 3 168 168 265 168 168 265 265 43 168 168 168 3 265 43 3 168 265 43 3 265 265 43 168 3 168 43 3 265 43 168 265 43 3 265 3 265 43 265 168 265 3 265 43 168 265 43 168 265 168 168 168 265 43 3 265 43 168 265 43 3 265 168 265 43 3 265 43 3 168 168 265 43 3 265 43 168 265 43 3 168 265 43 3 265 43 3 168 265 43 3 265 3 168 168 168 168 168 265 168 168 168 265 43 168 265 168 265 43 3 265 43 168 3 168 265 43 3 265 168 168 265 43 3 265 43 168 265 43 3 265 43 168 168 168 265 43 3 265 43 265 168 265 43 3 265 43 168 3 3 265 43 168 168 265 43 3 265 43 168 265 43 3 265 43 265 3 265 43 168 265 43 3 168 43 265 265 168 168 168 265 43 3 265 168 265 43 3 265 43 168 265 43 3 265 43 168 265 3 265 43 168 265 43 43 3 265 43 3 168 168 265 43 195 340 340 3 265 43 168 265 168 265 43 3 265 43 265 168 43 168 265 43 265 43 265 43 168 265 43 3 265 43 168 265 43 3 265 168 265 43 3 265 43 168 168 43 168 3 265 43 168 265 43 3 265 43 168 168 265 43 3 265 43 43 168 3 265 3 265 168 265 43 3 265 43 265 3 168 265 43 3 265 43 168 168 265 43 3 265 43 168 168 168 265 3 265 43 168 3 265 43 168 168 43 168 265 43 3 265 43 3 265 168 168 168 265 43 3 265 43 168 168 168 265 265 265 3 168 265 43 3 265 43 265 168 168 265 43 3 265 43 168 168 265 43 3 265 43 3 265 168 265 43 3 265 168 3 265 43 168 168 265 43 3 265 43 3 265 43 168 3 168 265 43 3 265 43 43 43 3 168 265 168 168 265 43 3 265 43 3 168 265 43 168 168 168 168 168 168 168 265 43 3 265 43 168 265 43 3 265 168 168 265 43 3 265 43 43 3 168 168 168 168 168 265 43 3 265 43 168 265 43 3 265 43 3 265 265 43 3 265 168 265 43 3 3 265 43 265 168 265 43 3 265 3 265 43 3 265 43 168 3 168 265 168 265 43 3 265 43 265 168 265 43 3 265 43 3 168 3 3 168 265 43 3 265 43 3 43 168 168 265 43 43 3 265 168 43 3 265 43 168 265 43 43 3 265 43 168 265 43 43 3 265 43 168 265 168 265 43 3 265 43 168 265 43 3 265 43 265 168 168 265 43 3 265 43 265 3 265 265 3 168 265 43 265 43 265 168 265 43 3 265 168 265 43 265 43 265 265 168 265 43 3 265 43 168 265 43 3 265 43 265 43 168 265 168 265 43 3 265 43 168,0,0,1,0,0,0
1057,5 5 195 206 60 60 12 174 6 41 41 6 5 63 63 6 221 221 27 174 174 174 174 174 174 102 102 102 5 197 192 6 33 5 195 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 221 221 102 221 221 192 192 120 6 4 4 54 6 102 197 5 195 192 5 6 192 125 91 5 5 3 6 33 192 91 3 5 3 6 5 3 5 91 140 6 5 142 192 6 13 3 3 13 199 5 140 197 192 5 91 142 4 91,0,0,1,0,0,0
1058,5 221 220 220 6 3 3 199 199 199 5 197 168 3 6 199 13 102 102 102 13 102 102 102 102 6 5 197 197 192 3 3 6 91 240 102 102 102 102 102 102 6 102 102 6 102 102 6 5 197 192 33 192 6 125 5 6 3 91 5 221 140 197 3 13 5 5 5 197 199 197 3 6 5 5 5 197 199 197 3 6 102 102 102 102 5 197 192 3 3 6 91 5 197 192 3 3 6 91 174 174 27 4 3 3 3 3 102 5 197 192 3 6 91 102 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 3 3 6 91 240 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 125 91 5 197 192 6 33 5 3 197 192 192 6 125 91 195 5 197 192 3 3 6 91 102 102 78 168 102 142 142 4 4 13 102 6 140 3 13 142 4 4 199 142 4,0,0,1,0,0,0
1059,3 3 3 102 5 197 192 3 6 91 102 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 3 3 6 91 240 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 125 91 5 197 192 6 33 5 3 197 192 192 6 125 91 195 5 197 192 3 3 6 91 102 102 78 168 102 5 91 13 3 3 13 199 5 140 197 192 3 13 142 4 4 13 102 6 3 140 5 102 3 3 13 199 3 192 3 13 102 102 102 13 102 91 91 6 91 91,0,0,1,0,0,0
1060,5 66 192 6 33 174 201 102 195 5 195 3 3 3 102 5 197 192 3 6 168 54 102 3 3 125 3 5 197 5 5 33 192 91 5 125 5 91 3 3 91 33 5 102 91 4 3 142 13 3 3 13 199 5 140 197 192 140 91 6 5 140 197 192 140 91 6 142 142 4 4 13 102 6 3 3 13 199 5 140 197 192 140 91 6 5 140 197 192 140 91 6 142 33 5 140 27 174 27 221 3 3 3 13 13 91 91 91,0,0,1,0,0,0
1061,4 192 3 3 199 199 199 5 197 168 3 6 199 13 102 13 5 91 125 102 91 168 54 102 6 5 192 91 195 4 195 3 240 5 197 195 3 192 6 5 192 192 192 192 33 3 192 6 197 6 125 125 125 3 6 197 6 6 5 3 197 5 5 192 3 197 6 125 125 3 5 6 125 5 3 195 3 5 3 5 3 195 91 195 3 3 91 140 6 3 3 13 5 142 4 4 13 102 6 3 13 102 6 3 3 13 199 5 140 197 192 140 91 3 197 142 4 3 3 13 142 4 4 13 102,0,0,1,0,0,0
1062,175 175 142 142 104 142 265 104 3 3 146 104 265 142 265 104 3 3 146 104 265 142 265 104 3 142 265 142 3 142 3 104 175 3 104 265 104 265 3 142 3 3 175 104 146 142 265 104 3 3 104 175 175 175 175 3 3 3 3 265 3 3 142 265 104 3 3 104 142 265 104 3 3 146 104 265 265 175 142 3 142 104 175 142 104 142 142 265 104 3 3 146 104 265 104 146 175 142 265 104 142 142 265 3 175 3 265 142 265 104 3 3 146 265 3 142 3 142 175 265 265 142 104 104 3 146 265 142 265 3 3 104 175 142 265 104 3 3 146 104 265 142 265 104 3 3 104 175 175 175 175 265 142 146 175 142 265 104 3 265 265 265 175 146 142 265 3 142 142 3 142 142 265 3 142 265 104 3 3 3 104 175 175 142 265 142 265 104 3 3 146 104 265 3 142 265 104 3 3 142 142 175 142 265 175 175 175 3 3 265 142 104 142 142 142 142 265 104 3 3 146 104 265 142 265 104 3 3 142 265 142 3 265 142 142 265 104 3 3 146 104 265 142 265 104 3 3 104 175 175 175 175 265 265,0,0,1,0,0,0
1063,6 33 122 268 5 91 3 125 5 6 91 102 102 102 102 5 3 3 3 3 3 3 3 3 3 3 3 3 102 102 5 6 6 33 5 192 91 5 168 125 13 33 5 140 27 174 142 140 13 142 4 4 13 102 6 5 3 102 4 3 3 13 199 5 140 197 192 140 91 6 5 140 197 192 140 91 6 33 91 6 142 4 33 5 140 27 174 27 221 3 3 3 3 3 3 3 3 3 3 6 5 13 102 102 102 13 5 192 142 4 3 13 102 102 102 13 102 91 91 6 91,0,0,1,0,0,0
1064,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 54 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 5 221 220 196 220 6 197 192 4 174 174 174 174 174,0,0,1,0,0,0
1065,162 162 114 162 162 114 162 114 162 114 162 114 162 162 162 162 114 162 162 114 162 162 162 114 162 114 162 162 114 162 162 114 162 162 162 114 162 114 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 114 162 114 162 114 162 162 162 114 162 114 162 114 114 162 114 162 114 162 162 114 162 114 162 114 162 162 114 162 162 114 162 114 162 114,0,0,1,0,0,0
1066,4 45 5 192 33 5 192 3 5 5 102 5 195 5 5 6 4 5 5 192 102 168 54 102 6 5 140 197 192 140 91 6 195 4 4 3 3 195 5 197 192 3 240 5 3 197 192 192 6 125 195 5 197 192 3 5 3 197 192 192 192 6 125 5 5 3 197 192 192 192 6 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 125 125 125 91 5 3 197 192 6 5 125 5 192 6 195 197 192 195 3 5 3 192 6 5 5 6 33 192 33 5 125 125 125 125 91 3 6 91 5 192 125 5 125 5 192 125 195 5 3 6 125 3 91 195 3 3 91 3 6 5 3 91 33 5 140 27 174 27 221 3 3 3 3 3 3 3 3 3 3 3 3 221 27 174 27 6 199 201 33 5 140 27 174 27 221 3 3 3 3 13 199,0,0,1,0,0,0
1067,4 11 45 33 192 33 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 33 6 6 192 6 192 192 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 201 206 5 6 5 221 220 220 6 3 3 199 199 199 5 197 13 102 3 3 4 168 102 168 6 197 192 5 196 3 13 142 4 4 13 102 6 3 13 102,0,0,1,0,0,0
1068,168 168 168 168 265 168 168 168 168 168 265 168 3 168 168 168 168 265 168 3 3 168 3 168 265 265 265 168 265 3 265 3 265 265 168 265 265 265 168 168 265 3 265 265 3 265 168 168 168 168 3 265 265 265 3 3 3 168 265 168 3 3 3 3 265 265 265 168 265 168 168 168 3 168 265 265 168 168 168 3 168 168 3 3 168 168 168 265 168 168 168 265 265 168 265 265 168 265 265 168 168 168 168 168 168 265 168 3 168 168 3 3 168 168 168 265 168 3 168 265 168 265 265 168 168 168 265 265 265 168 3 265 168 168 265 265 3 168 265 3 265 265 3 265 3 265 265 265 168 3 3 168 168 168 265 168 265 168 265 168 3 168 265 168 168 265 168 265 168 168 3 265 168 168 265 3 265 168 265 3 265 168 265 3 265 168 168 3 265 168 265 265 265 265 168 265 168 168 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 168 168 265 3 265 168 168 265 3 265 265 168 168 265 3 265 3 168 3 168 168 265 168 265 3 265 168 265 3 265 168 265 168 168 168 265 168 168 3 168 265 3 265 168 168 168 265 3 168 265 3 265 168 265 265 265 168 265 3 265 265 265 168 265 265 168 168 168 265 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 168 168 265 3 265 168 265 3 265 265 168 265 168 168 3 168 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 265 265 168 3 3 168 265 3 265 168 265 3 265 168 168 168 168 265 3 265 265 168 3 168 3 168 168 168 265 168 168 3 3 168 265 3 265 3 265 265 168 265 3 265 3 168 265 3 265 168 265 3 265 168 265 3 168 265 3 168 168 265 168 265 168 265 3 265 168 168 168 265 3 265 265 168 168 265 3 265 168 168 265 3 265 168 265 3 265 168 168 265 3 265 168 265 3 265 168 265 3 265 168 265 265 168 265 3 265 168 168 168 168 265 3 265 168 265 3 265 168 265 3 265 168 168 265 3 265 168 265 3 265 3 265 168 265 3 265 168 168 265 168 265 3 168 168 168 265 3 265 265 168 265 3 265 168 168 168 265 3 265 168 265 3 265 168 265 265 3 265 168 265 168 265 3 265 168 168 265 3 168 265 265 168 168 168 265 168 265 3 265 3 265 168 265 3 265 168 265 168 265 3 265 168 168 168 265 168 265 3 265 168 265 3 265 168 168 265 3 265 168 265 3 265 168 3 168 3 265 265 168 265 168 265 168 265 3 265 3 168 168 3 168 168 265 3 265 265 265 265 265 168 265 3 265 3 168 265 3 265 168 3 265 265 3 168 265 265 265 265 168 168 265 168 265 265 265 3 168 265 3 265 265 168 265 3 265 168 265 3 265 168 265 3 265 168 265 3 265 3 168 265 3 265 168 265 3 265 265 168 3 3 265 265 168 168 168 3 3 168 168 168 168,0,0,1,0,0,0
1069,265 3 3 168 168 265 168 265 168 168 168 265 168 146 265 168 3 3 146 168 265 168 168 265 146 265 168 168 168 265 265 3 168 265 168 3 265 168 168 168 265 168 168 168 168 3 265 168 265 168 168 265 265 3 168 168 146 168 3 3 3 168 146 3 3 265 146 168 265 265 3 168 168 146 265 3 168 168 168 3 168 168 168 168 168 168 168 265 265 3 168 168 146 168 3 3 3 168 146 3 3 265 168 265 265 3 168 168 146 168 265 265 3 168 168 168 265 3 168 168 146 168 3 3 3 168 146 3 265 265 265 168 265 168 265 168 265 168 146 265 168 168 168 168 168 168 146 3 146 265 168 265 265 3 168 168 146 265 168 168 265 265 3 168 168 146 168 265 168 265 265 3 168 265 168 146 168 168 265 168 3 168 265 168 168 265 3 168 168 168 265 168,0,0,1,0,0,0
1070,5 197 192 4 6 91 6 6 6 6 6 6 6 6 6 6 6 6 6 11 33 5 5 192 6 33 33 5 5 192 5 6 33 192 5 5 192 6 6 6 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 201 206 5 6 5 221 220 220 6 3 3 199 199 199 5 197 5 3 3 3 102 168 3 91 195 5 192 33 5 3 33 142 6 91 6,0,0,1,0,0,0
1071,168 265 168 168 168 265 168 168 265 265 168 265 168 168 168 168 265 168 168 265 265 265 265 168 265 265 168 265 168 168 265 265 265 265 168 168 265 168 168 265 168 168 168 265 168 168 168 265 168 168 168 168 168 168 168 168 168 168 168 265 265 168 168 168 265 265 168 168 265 265 265 265 168 265 265 265 265 168 168 265 265 102 265 265 168 265 265 265 265 265 168 265 265 265 265 265 168 265 265 265 265 168 265 265 265 168 265 265 102 265 265 168 265 168 168 168 168 265 265 265 265 168 168 168 168 265 168 265 265 265 265 168 265 265 168 265 265 265 265 168 265 265 102 265 265 168 265 168 265 168 265 265 265 265 168 265 265 265 265 168 168 265 265 265 265 168 168 168 168 168 265 265 265 265 265 265 265 265 265 265 265 265 102 168 265 265 265 265 265 168 168 168 265 265 102 265 265 168 265 265 265 265 168 168 265 168 265 265 265 265 168 265 265 168 168 265 265 265 265 168 265 265 265 265 168 265 265 102 265 265 168 168 168 265 265 265 265 168 265 265 265 265 168 265 265 265 265 168 168 265 265 168 168 168 168 168 168 168 168 265 265 102 265 265 168 265 265 265 265 265 168 168 265 168 168 265 265 168 168 102 265 168 168 265 265,0,0,1,0,0,0
1072,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 197 3 192 221 197,0,0,1,0,0,0
1073,3 175 142 142 265 104 142 142 104 142 3 146 142 265 3 142 3 104 3 265 3 175 104 265 104 146 175 175 3 3 104 3 3 142 142 142 265 146 142 142 104 3 104 175 142 3 146 3 265 142 265 104 3 3 146 104 265 142 265 3 142 265 3 3 265 175 142 265 104 3 3 146 104 265 142 265 265 175 142 104 265 142 265 142 265 104 3 3 146 104 265 3 104 265 104 3 142 175 142 146 3 265 3 265 3 142 3 265 3 3 142 142 146 142 3 175 265 142 265 104 3 3 146 142 265 3 146 104 142 3 3 146 142 142 142 142 265 54 265 265 3 175 175 175 142 3 265 146 142 146 3,0,0,1,0,0,0
1074,4 5 5 6 5 220 3 199 3 102 3 102 5 5 102 195 91 33 5 140 27 174 27 221 3 3 3 3 3 3 3 3 3 3 3 3 221 27 174 27 6 199 201 13 5 197 197 192 3 140 3 6 91 102 102 102 5 13 102 13 102 5 140 197 192 140 91 6 196 196 4 3 13 3 4 142 6 5 33 5 140 27 174 27 221 3 3 3 3 3 3 3 3 3 3 3 3 221 27 174 27 6 3 3 13 199 5 140 197 192 140 91 5 102 91,0,0,1,0,0,0
1075,5 197 192 4 6 91 6 6 6 6 6 6 6 6 6 6 6 6 6 66 63 63 63 63 6 6 11 45 33 192 33 5 197 192 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 221 221 102 221 221 192 192 197 91 195 125 197 192 5 192 33 125 192 5 125 125 5 125 192 91 5 13 142 142 4 13 102,0,0,1,0,0,0
1076,142 78 102 13 78 78 142 78 78 142 102 102 78 102 78 142 78 146 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 146 78 78 142 78 6 78 78 142 6 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 142 102 142 78 142 78 102 142 142 13 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 78 78 142 78 102 78 78 142 78 102 195 78 78 142 78 78 78 78 78 78 78 78 78 146 102 102 102 78 78 78 78 142 78 78 78 142 78 102 78 78 142 78 146 78 78 146 142 142 142 78 78 78 102 78 146 146 142 146 78 142 102 78 78 78 102 78 142 142 142 142 78 146 146 78 142 142 78 78 102 195 78 78 78 102 146 78 142 102 142 78 102 142 78 78 142 78 78 142 78 78 78 142 78 102 78 78 142 78 102 78 78 142 78 146 146 142 195 78 142 78 146 78 146 13 78 78 78 142 78 102 78 78 142 78 102 78 146 142,0,0,1,0,0,0
1077,3 265 265 265 43 168 3 168 168 168 43 3 3 168 168 265 43 265 168 168 3 168 265 265 168 265 3 265 168 168 168 43 168 265 168 265 168 168 265 43 3 265 43 43 168 168 168 265 168 265 43 3 265 43 168 265 43 3 265 43 43 168 168 168 168 43 3 265 265 265 168 265 168 265 3 265 3 265 3 3 43 168 168 265 168 168 168 265 265 43 265 265 265 168 3 168 265 168 265 43 3 265 43 168 265 3 168 265 265 265 168 265 168 265 168 168 3 168 168 3 168 265 168 43 3 168 168 43 168 3 168 168 168 265 265 3 3 3 168 3 168 43 265 3 168 265 168 265 43 3 265 43 168 3 43 265 168 168 168 3 43 168 43 168 3 3 168 265 43 3 265 43 168 265 43 3 265 43 265 168 3 3 265 3 43 265 168 265 43 3 265 43 168 265 43 3 265 43 168 168 265 43 3 265 43 3 265 43 168 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 168 168 43 168 265 43 3 265 43 168 168 265 43 3 265 43 265 265 265 265 168 265 43 3 265 43 168 3 265 43 168 265 43 3 265 43 265 168 265 43 265 168 265 43 3 265 43 168 265 265 168 265 43 3 43 168 265 43 3 265 43 168 265 43 168 168 265 3 265 3 168 265 43 3 265 43 3 3 43 265 168 168 265 265 43 265 168 265 43 3 265 43 168 168 168 265 43 3 265 43 265 168 195 3 265 43 3 265 43 168 265 43 3 265 168 168 265 43 3 265 43 168 265 43 168 265 43 3 265 43 168 168 168 195 340 168 168 265 43 3 265 43 265 265 265 168 265 43 3 265 43 168 168 265 43 3 265 3 265 43 3 168 3 265 43 265 43 3 265 43 168 265 43 3 265 43 265 265 265 168 265 43 265 265 43 168 265 43 3 168 168 265 168 265 43 168 168 168 168 265 43 3 265 43 168 265 168 3 168 265 168 3 3 168 265 43 265 168 3 168 265 43 3 265 43 168 3 3 168 168 265 168 265 43 3 265 43 168 168 168 168 265 168 265 168 168 168 265 3 265 168 168 168 3 168 265 265 43 265 168 3 168 265 168 168 265 3 168 3 265,0,0,1,0,0,0
1078,240 78 13 265 265 13 4 240 240 13 4 240 240 240 240 13 4 78 13 13 78 13 265 265 240 240 240 4 78 240 240 13 4 240 240 240 240 78 4 78 13 13 265 4 4 13 4 240 240 240 13 4 78 13 13 78 13 265 265 240 240 13 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 240 240 13 4 265 265 240 240 13 4 78 13 13 78 13 240 240 240 240 240 240 240 240 4 78 240 240 240 240 13 78 240 4 240 4 13 78 240 240 13 4 78 13 13 78 13 78 240 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 240 13 4 265 265 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 265 265 240 4 78 13 78 240 240 4 240 13 13 4 265 265 240 13 240 4 240 13 4 240 4 240 78 4 265 4 240 240 13 13 13 240 240 13 4 4 13 240 240 240 240 240 240 13 78 4 265 240 240 4 240 265 4 13 265 4 240 265 240 13 240 78 4 240 240 240 13 4 4 240 240 78 13 13 4 240 240 13 4 265 265 78 78 78 78 265 240 240 13 4 78 13 13 78 13 265 265 13 13 240 240 13 240 78 240 240 240 13 4 78 13 13 78 13 265 265 240 240 240 13 78 4 265 13 240 13 240 240 13 4 4 13 4 78 13 13 78 13 13 4 13 4 78 13 13 78 13 13 4 13 4 78 240 240 4 13 13 13 240 240 13 13 240 240 13 240 78 13 78 240 13 78 240 240 13 4 240 240 240 78 240 240 13 4 265 265 240 240 240 13 4 78 4 240 240 13 4 78 13 13 240 78 240 240 240 13 4 4 13 4 78 13 13 78 13 13 4 13 240 240 13 4 4 240 4 78 240 4 240 240 13 4 78 13 13 78 13 265 265 240 240 13 4 78 13 13 78 13 13 4 78 13 13 13 13 13 78 13 4 265 265 13 240 265 13 240 78 4 265 13 240 240 13 4 78 13 13 78 13 13 4 13 13 4 4 240 240 13 240 240 240 240 240 13 78 240 240 13 4 78 13 13 78 13 265 265 13 78 13 265 265 4 240 240 13 4 78 13 13 78 13 265 265 4 78 13 13 78 13 265 265 240 240 13 4 265 265 13 240 240 13 240 78 4 13 4 78 4 240 4 13 240 13 13 4 265 265 13 13 4 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 240 13 4 265 240 13 4 78 240 240 240 13 4 240 240 240 13 4 78 13 13 78 4 4 240 240 13 4 78 240 240 13,0,0,1,0,0,0
1079,6 192 192 197 192 5 6 5 33 6 33 6 122 268 5 6 102 3 6 91 6 13 13 5 5 5 197 199 197 3 6 5 5 5 197 199 197 3 6 5 5 195 206 60 60 12 174 6 41 41 6 5 63 63 6 221 221 27 174 174 174 174 174 174 102 102 102 5 197 192 6 33 5 195 5 195 5 195 5 195 5 195 5 5 195 5 5 195 195 195 5 5 3 6 102 5 3 6 197 4 168 195 6 6 125 5 192 3 3 13 33 102 4 221 91 13 4 91 27 102 13 192 91 142,0,0,1,0,0,0
